Date,Open,High,Low,Close(t),Adj Close,Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,Close_forcast
2020-10-29,276.54998779296875,283.6000061035156,273.7799987792969,280.8299865722656,280.25408935546875,32368100,8.46016517065827,287.1923319892657,253.35167130663265,267.6700134277344,283.2900085449219,277.1099853515625,278.1199951171875,278.7900085449219,278.7380004882813,274.5429992675781,270.2720016479492,270.83760223388674,226.5532007598877,277.1416819873314,277.1416819873314,277.1416819873314,277.1416819873314,277.1416819873314,3.7488584105928453,2.824977119460234,9.586698599331674,12.941553539402173,1333.3333333333335,5.2901864453303205,56.28107667064022,-17.389614390442315,82.6103856095577,0.04248975980698291,425963326.73950195,459626427.3223877,2020-10-29,29,3,303,44,0,0,0,0,0,0,1,2020,10,263.1099853515625
2020-10-30,274.5,276.70001220703125,259.1000061035156,263.1099853515625,262.5704040527344,47247800,8.284275942139569,286.9990526777362,253.8619489091779,280.8299865722656,267.6700134277344,283.2900085449219,284.7900085449219,276.54998779296875,274.40199584960936,274.26099853515626,270.43050079345704,270.7196017456055,226.7599006652832,272.46444977540847,272.46444977540847,272.46444977540847,272.46444977540847,272.46444977540847,2.5678638125351654,2.7735544580752203,10.454075875718697,13.130448803993053,1333.3333333333335,-1.0604322197146336,46.30058863694987,-84.65959570605507,15.340404293944932,0.04892846472080298,-837231073.6755371,149774718.54248047,2020-10-30,30,4,304,44,0,0,0,0,0,0,1,2020,10,261.3599853515625
2020-11-02,264.6000061035156,270.4700012207031,257.3399963378906,261.3599853515625,260.8240051269531,27165700,8.43636898824043,287.1387383426918,253.3932623897301,263.1099853515625,280.8299865722656,267.6700134277344,277.1099853515625,274.5,271.2519958496094,274.2569976806641,270.26600036621096,270.6066012573242,226.95600059509277,268.7629616341265,268.7629616341265,268.7629616341265,268.7629616341265,268.7629616341265,1.4737185996690414,2.5135872863939843,10.645213661939682,13.464826485674223,1333.3333333333335,-0.015305488085710733,45.44351084458431,-85.591434074907,14.408565925093002,0.04850168387638776,-47539975.0,-89375385.12878418,2020-11-02,2,0,307,45,0,0,0,0,0,0,1,2020,11,265.29998779296875
2020-11-03,263.1600036621094,270.04998779296875,260.8800048828125,265.29998779296875,264.75592041015625,17961900,8.078665094029205,286.7553297608123,254.4406693846955,261.3599853515625,263.1099853515625,280.8299865722656,283.2900085449219,264.6000061035156,267.65399169921875,274.03099670410154,270.5979995727539,270.4848007202148,227.17530052185057,267.6086370204073,267.6086370204073,267.6086370204073,267.6086370204073,267.6086370204073,0.9139899968841974,2.193667828492027,10.539840036812294,13.775320047235311,1333.3333333333333,-0.8446740119027225,47.7869615497341,-71.46955843570579,28.530441564294208,0.04736738086704171,70769929.85229492,119266730.96008301,2020-11-03,3,1,308,45,0,0,0,0,0,0,1,2020,11,287.3800048828125
2020-11-04,281.0,288.94000244140625,278.6199951171875,287.3800048828125,286.7906494140625,35364400,8.345056723933569,288.7511135089023,255.370886613168,265.29998779296875,261.3599853515625,263.1099853515625,267.6700134277344,263.1600036621094,271.5959899902344,274.89599609375,272.06100006103514,270.6160006713867,227.50560050964356,274.1990929745424,274.1990929745424,274.1990929745424,274.1990929745424,274.1990929745424,2.2264092355231355,2.200216109898249,11.475566794785522,13.598456526042739,1333.3333333333333,3.1033593640939734,58.53597218678812,-4.936700181270516,95.06329981872949,0.055652536087342094,780846556.3720703,1034762689.3554688,2020-11-04,4,2,309,45,0,0,0,0,0,0,1,2020,11,294.67999267578125
2020-11-05,291.8999938964844,297.3800048828125,288.95001220703125,294.67999267578125,294.07568359375,23823600,9.509191073712055,292.6253813539671,254.58861705911886,287.3800048828125,265.29998779296875,261.3599853515625,280.8299865722656,281.0,274.3659912109375,276.5519958496094,273.606999206543,270.4314004516602,227.8802005004883,281.02605954162203,281.02605954162203,281.02605954162203,281.02605954162203,281.02605954162203,3.811620950300153,2.5224970779786298,11.370169166586555,14.107471077972418,1333.3333333333335,5.954263573036559,61.36767567700512,-6.743285791265603,93.2567142087344,0.053015710389332636,173911989.1845703,736625304.8583984,2020-11-05,5,3,310,45,0,0,0,0,0,0,1,2020,11,293.4100036621094
2020-11-06,293.95001220703125,294.6000061035156,288.05999755859375,293.4100036621094,292.8083190917969,13891000,10.219805595933966,295.4946099711648,254.61538758742893,294.67999267578125,287.3800048828125,265.29998779296875,263.1099853515625,291.8999938964844,280.4259948730469,277.41399536132815,275.05499877929685,270.4352005004883,228.2575505065918,285.15404091511783,285.15404091511783,285.15404091511783,285.15404091511783,285.15404091511783,4.908848999814836,2.999767462345871,11.030871020200907,14.477308878105728,1333.3333333333333,3.026789865708301,60.59239859291934,-9.915085847819144,90.08491415218086,0.03646852896791944,-17641417.388916016,402283241.30249023,2020-11-06,6,4,311,45,0,0,0,0,0,0,1,2020,11,278.7699890136719
2020-11-09,289.8699951171875,292.5799865722656,278.5299987792969,278.7699890136719,278.19830322265625,25117700,10.252871769764822,295.7117417695101,254.70025469045083,293.4100036621094,294.67999267578125,287.3800048828125,261.3599853515625,293.95001220703125,283.9079956054687,277.5799957275391,275.2059982299805,270.13740020751953,228.57705047607422,283.02602361463585,283.02602361463585,283.02602361463585,283.02602361463585,283.02602361463585,4.54469489001724,3.308752947880145,11.305809153244592,13.790833716649171,1333.3333333333333,0.5990414455846367,52.37772789762736,-46.478551192769075,53.52144880723093,0.04832542764793711,-367723495.9350586,75855178.04870605,2020-11-09,9,0,314,46,0,0,0,0,0,0,1,2020,11,272.42999267578125
2020-11-10,273.1000061035156,274.0,264.0,272.42999267578125,271.8713073730469,29067700,10.268633430405242,295.55776399215813,254.48323027053718,278.7699890136719,293.4100036621094,294.67999267578125,265.29998779296875,289.8699951171875,285.33399658203126,276.493994140625,275.02049713134767,269.72199981689454,228.85025047302247,279.49401330168433,279.49401330168433,279.49401330168433,279.49401330168433,279.49401330168433,3.701842875158661,3.3873709333358484,11.553250571846542,13.698593378302302,1333.3333333333335,-3.8335329667719393,49.26296670492012,-62.312704501646685,37.687295498353315,0.05098192404232817,-184289111.55090332,-107841805.69458008,2020-11-10,10,1,315,46,0,0,0,0,0,0,1,2020,11,276.4800109863281
2020-11-11,273.4700012207031,278.3999938964844,272.4800109863281,276.4800109863281,275.91302490234375,14957000,10.245032382917373,295.74356208028786,254.76343254861837,272.42999267578125,278.7699890136719,293.4100036621094,287.3800048828125,273.1000061035156,283.15399780273435,277.3749938964844,275.2534973144531,269.34279998779294,229.1165005493164,278.4893458632323,278.4893458632323,278.4893458632323,278.4893458632323,278.4893458632323,3.3223808726190214,3.3743729211924833,11.15444704676487,13.201208024298145,1333.3333333333335,3.2913651573347704,51.2570468130716,-52.19777581474828,47.80222418525172,0.0300940067652414,60576123.87084961,69699674.77416992,2020-11-11,11,2,316,46,0,0,0,0,0,0,1,2020,11,275.0799865722656
2020-11-12,277.17999267578125,279.75,274.42999267578125,275.0799865722656,274.515869140625,12899500,10.0471733774524,295.76584333693603,255.57714982712645,276.4800109863281,272.42999267578125,278.7699890136719,294.67999267578125,273.4700012207031,279.23399658203124,276.79999389648435,275.67149658203124,268.7943997192383,229.44425048828126,277.35289276624343,277.35289276624343,277.35289276624343,277.35289276624343,277.35289276624343,2.875536833352271,3.2746057036244407,10.737701352297291,12.612424163096977,1333.3333333333333,-2.047502145402254,50.51790768637002,-55.69433953923345,44.305660460766546,0.024343152951903674,-18059614.92919922,107839631.04248047,2020-11-12,12,3,317,46,0,0,0,0,0,0,1,2020,11,276.95001220703125
2020-11-13,277.7200012207031,277.760009765625,273.1000061035156,276.95001220703125,276.3820495605469,10391200,9.783535651339546,295.78956886127287,256.6554262559147,275.0799865722656,276.4800109863281,272.42999267578125,293.4100036621094,277.17999267578125,275.94199829101564,278.1839965820312,276.2224975585938,268.51100006103513,229.81945053100586,277.2185992465061,277.2185992465061,277.2185992465061,277.2185992465061,277.2185992465061,2.6418515331860704,3.1480548695367667,10.30358008871244,12.183524619884256,1333.3333333333333,5.260167848428851,51.52345136040216,-51.02394684271942,48.97605315728058,0.0258440477321775,19431810.375976562,114511226.953125,2020-11-13,13,4,318,46,0,0,0,0,0,0,1,2020,11,278.9599914550781
2020-11-16,275.04998779296875,279.4100036621094,274.6300048828125,278.9599914550781,278.387939453125,12970400,9.150793492446894,295.4020844214172,258.79891045162964,276.95001220703125,275.0799865722656,276.4800109863281,278.7699890136719,277.7200012207031,275.97999877929686,279.9439971923828,277.1004974365234,268.43559967041017,230.19330047607423,277.79906331603013,277.79906331603013,277.79906331603013,277.79906331603013,277.79906331603013,2.5889984142882554,3.0362435784870647,9.90903856661133,11.612681657308462,1333.3333333333333,6.73400944671824,52.637530189592255,-46.00401972209498,53.99598027790502,0.014684327234413657,26070234.838867188,227760192.33398438,2020-11-16,16,0,321,47,0,0,0,0,0,0,1,2020,11,275.0
2020-11-17,277.67999267578125,277.67999267578125,273.2900085449219,275.0,274.43603515625,15040300,8.89004966841379,295.25259689542133,259.6923982217662,278.9599914550781,276.95001220703125,275.0799865722656,272.42999267578125,275.04998779296875,276.49400024414064,280.91399841308595,277.4724975585938,268.512399597168,230.51915046691894,276.86604221068677,276.86604221068677,276.86604221068677,276.86604221068677,276.86604221068677,2.2021882658659138,2.869432515962835,9.606248876864539,11.215623097954902,1333.3333333333333,3.65624299033169,50.1902110327246,-55.89410616060139,44.10589383939861,0.011493198120511494,-59559459.48181152,111899868.71948242,2020-11-17,17,1,322,47,0,0,0,0,0,0,1,2020,11,271.9700012207031
2020-11-18,274.5199890136719,277.3900146484375,271.8399963378906,271.9700012207031,271.4122619628906,12152900,8.967889848484333,295.07027676728114,259.1987173733438,275.0,278.9599914550781,276.95001220703125,276.4800109863281,277.67999267578125,275.5919982910156,279.372998046875,277.1344970703125,268.47739959716796,230.8284504699707,275.2340285473589,275.2340285473589,275.2340285473589,275.2340285473589,275.2340285473589,1.6323264148689987,2.6220112957440675,9.316518122127563,10.995548767424594,1333.3333333333335,-5.3622393347767,48.33830308808132,-63.46153406436281,36.53846593563719,0.009934944959788666,-36823272.16491699,-82153722.68066406,2020-11-18,18,2,323,47,0,0,0,0,0,0,1,2020,11,272.94000244140625
2020-11-19,271.0199890136719,273.4700012207031,269.19000244140625,272.94000244140625,272.3802795410156,12963700,9.012619459583176,294.9007363556898,258.85025851735713,271.9700012207031,275.0,278.9599914550781,275.0799865722656,274.5199890136719,275.16400146484375,277.1989990234375,276.87549743652346,268.5743997192383,231.13890045166016,274.46935317870805,274.46935317870805,274.46935317870805,274.46935317870805,274.46935317870805,1.2446304590172872,2.3465351283987115,8.9567667404968,11.065279875992287,1333.3333333333333,-7.3774911004203165,48.987227056174206,-61.038954110078194,38.961045889921806,0.010283417856130052,12574804.824829102,-67151871.05102539,2020-11-19,19,3,324,47,0,0,0,0,0,0,1,2020,11,269.70001220703125
2020-11-20,272.55999755859375,273.0,269.4100036621094,269.70001220703125,269.1469421386719,18114700,8.946571185778115,294.0141399911851,258.2278552480727,272.94000244140625,271.9700012207031,275.0,276.95001220703125,271.0199890136719,273.71400146484376,274.8279998779297,276.1209976196289,268.63620025634765,231.42575050354003,272.8795728548158,272.8795728548158,272.8795728548158,272.8795728548158,272.8795728548158,0.6682354839239224,2.0108751995037535,8.573425997453501,11.130030191090858,1333.3333333333333,-8.080839493933043,46.869492595531206,-75.83559637200342,24.164403627996574,0.009890644066540505,-58691451.09863281,-273350756.6619873,2020-11-20,20,4,325,47,0,0,0,0,0,0,1,2020,11,268.42999267578125
2020-11-23,270.8900146484375,270.95001220703125,264.5299987792969,268.42999267578125,267.8795166015625,20990800,9.105197851347567,293.897393688535,257.47660228314476,269.70001220703125,272.94000244140625,271.9700012207031,278.9599914550781,272.55999755859375,271.6080017089844,273.79400024414065,275.68699798583987,268.6818002319336,231.70260047912598,271.3963794618043,271.3963794618043,271.3963794618043,271.3963794618043,271.3963794618043,0.10771666067211072,1.6302434917374249,8.419610813902136,11.705135159051673,1333.3333333333333,-3.709149745449649,46.02949842612804,-86.72860387128863,13.271396128711388,0.007184429418381972,-26658725.9765625,-182199990.25878906,2020-11-23,23,0,328,48,0,0,0,0,0,0,1,2020,11,276.9200134277344
2020-11-24,268.489990234375,277.82000732421875,267.8699951171875,276.9200134277344,276.35211181640625,16930400,8.935068833005237,293.2386358959909,257.49836056397,268.42999267578125,269.70001220703125,272.94000244140625,275.0,270.8900146484375,271.99200439453125,274.2430023193359,275.36849822998045,268.7718002319336,232.05125053405763,273.237590783781,273.237590783781,273.237590783781,273.237590783781,273.237590783781,0.3446028088708317,1.3731153551641064,8.528925199125643,11.298862456866596,1333.3333333333333,1.648137456471871,52.19718790567395,-61.294153571598365,38.70584642840164,0.017930586818518373,143739447.3388672,-107846565.33203125,2020-11-24,24,1,329,48,0,0,0,0,0,0,1,2020,11,275.5899963378906
2020-11-25,278.1400146484375,280.17999267578125,272.6499938964844,275.5899963378906,275.02484130859375,12467000,8.749495422013371,293.26348821951507,258.26550653146154,276.9200134277344,268.42999267578125,269.70001220703125,271.9700012207031,268.489990234375,272.71600341796875,274.1540008544922,275.7644973754883,269.013200378418,232.3754005432129,274.02172596848425,274.02172596848425,274.02172596848425,274.02172596848425,274.02172596848425,0.42017204249918905,1.182526692631123,8.457573311995016,10.624320731953166,1333.3333333333335,-0.3219092205843087,51.20987923529001,-62.12420252896925,37.87579747103075,0.01703729777469873,-16581323.059082031,98738426.94091797,2020-11-25,25,2,330,48,0,0,0,0,0,0,1,2020,11,277.80999755859375
2020-11-27,277.3900146484375,279.1300048828125,274.82000732421875,277.80999755859375,277.24029541015625,7808400,8.683282808062577,292.98006354092985,258.2469323086795,275.5899963378906,276.9200134277344,268.42999267578125,272.94000244140625,278.1400146484375,273.69000244140625,274.427001953125,275.6134979248047,269.47300018310546,232.6987505340576,275.28448316518745,275.28448316518745,275.28448316518745,275.28448316518745,275.28448316518745,0.651684536110281,1.0763582613269547,8.161317901037783,9.997960558819267,1333.3333333333335,0.9924426056386076,52.81422371475723,-51.67948199109672,48.32051800890328,0.01720768004368707,17334657.53173828,-23581282.21435547,2020-11-27,27,4,332,48,0,0,0,0,0,0,1,2020,11,276.9700012207031
2020-11-30,276.0299987792969,277.70001220703125,271.010009765625,276.9700012207031,276.4020080566406,16693300,8.170827049226387,292.64815281671446,259.96484461980896,277.80999755859375,275.5899963378906,276.9200134277344,269.70001220703125,277.3900146484375,275.1440002441406,274.4290008544922,276.3064987182617,269.9618002319336,233.01270057678224,275.846322517026,275.846322517026,275.846322517026,275.846322517026,275.846322517026,0.7586341091520694,1.0128134308919776,8.06408003617571,9.89634911613159,1333.3333333333335,0.007217552912376263,52.11591896814741,-19.83926395642284,80.16073604357716,0.015590273836484,-14022310.86730957,231369402.9083252,2020-11-30,30,0,335,49,1,0,0,0,0,0,1,2020,11,286.54998779296875
2020-12-01,279.1600036621094,289.29998779296875,278.9599914550781,286.54998779296875,285.96234130859375,20738900,7.6718551731289395,292.9097091865899,262.2222884940742,276.9700012207031,277.80999755859375,275.5899963378906,268.42999267578125,276.0299987792969,278.76799926757815,275.18800048828126,277.56599884033204,270.7298001098633,233.35645050048828,279.4142109423403,279.4142109423403,279.4142109423403,279.4142109423403,279.4142109423403,1.597996559788271,1.1298500566712364,8.368787645896418,9.998841158720252,1333.3333333333333,2.720818959844594,58.80558748088463,-11.102144609277495,88.8978553907225,0.018780400814336323,198678383.52355957,522412941.6320801,2020-12-01,1,1,336,49,0,1,0,0,0,0,1,2020,12,287.5199890136719
2020-12-02,285.3599853515625,291.7799987792969,280.8299865722656,287.5199890136719,286.93035888671875,17361600,7.406364065686465,293.4897270327401,263.8642707699943,286.54998779296875,276.9700012207031,277.80999755859375,276.9200134277344,279.1600036621094,280.88799438476565,276.43999938964845,278.6769989013672,271.38519989013673,233.70660041809083,282.1161369661175,282.1161369661175,282.1161369661175,282.1161369661175,282.1161369661175,2.3147849411714674,1.3668370335712827,8.55316082883462,10.350539740727964,1333.3333333333333,4.552723277698863,59.42371459099596,-15.633063360091741,84.36693663990825,0.015914136749751315,16840773.193359375,385774773.1933594,2020-12-02,2,2,337,49,0,0,0,0,0,0,1,2020,12,281.8500061035156
2020-12-03,286.25,286.6499938964844,281.07000732421875,281.8500061035156,281.2720031738281,12921700,7.163603041043132,292.72770504448863,264.0732928803161,287.5199890136719,286.54998779296875,276.9700012207031,275.5899963378906,285.3599853515625,282.13999633789064,277.42799987792966,278.40049896240237,272.0417999267578,234.04295043945314,282.02742667858354,282.02742667858354,282.02742667858354,282.02742667858354,282.02742667858354,2.39768563527781,1.5730067539125883,8.402933747450229,10.67711699544941,1333.3333333333333,3.6327553915752993,54.295162537660616,-36.440340094610086,63.55965990538991,0.01976302930856304,-73265818.17016602,-71456985.22644043,2020-12-03,3,3,338,49,0,0,0,0,0,0,1,2020,12,279.70001220703125
2020-12-04,280.29998779296875,283.4599914550781,279.29998779296875,279.70001220703125,279.1264343261719,10880300,6.07182358122996,289.79514710142473,265.50785277650493,281.8500061035156,287.5199890136719,286.54998779296875,277.80999755859375,286.25,282.51799926757815,278.1040008544922,277.65149993896483,272.6452001953125,234.39055053710936,281.2516218547328,281.2516218547328,281.2516218547328,281.2516218547328,281.2516218547328,2.263802784099937,1.7111659599500582,8.099867312783024,10.714085833694776,1333.3333333333335,2.476738369296459,52.44677134667474,-44.33022595326835,55.669774046731646,0.02032541872524854,-23392578.591918945,-162986681.49414062,2020-12-04,4,4,339,49,0,0,0,0,0,0,1,2020,12,285.5799865722656
2020-12-07,279.19000244140625,288.489990234375,278.20001220703125,285.5799865722656,284.9943542480469,13007700,5.190775181693064,287.6415494478588,266.87844872108656,279.70001220703125,281.8500061035156,287.5199890136719,276.9700012207031,280.29998779296875,284.2399963378906,279.69199829101564,277.25999908447267,273.2603997802734,234.81485046386717,282.6944100939104,282.6944100939104,282.6944100939104,282.6944100939104,282.6944100939104,2.602168274174687,1.8893664227949842,8.256303792394505,11.321266431111516,1333.3333333333333,5.888013958651342,56.780261158711966,-22.752338374426603,77.2476616255734,0.021774602566765097,76484942.55065918,-101850513.29956055,2020-12-07,7,0,342,50,0,0,0,0,0,0,1,2020,12,283.3999938964844
2020-12-08,286.010009765625,286.42999267578125,281.54998779296875,283.3999938964844,282.8188171386719,10747700,5.362081352546622,288.2156620337065,266.76733662352,285.5799865722656,279.70001220703125,281.8500061035156,286.54998779296875,279.19000244140625,283.60999755859376,281.1889984130859,277.49149932861326,273.79199951171876,235.2480004119873,282.9296046947684,282.9296046947684,282.9296046947684,282.9296046947684,282.9296046947684,2.663712552670404,2.0442356487700684,8.015139584567219,11.885076985855632,1333.3333333333335,5.576873534688947,54.7868433468361,-30.75231149655963,69.24768850344036,0.015300229646999123,-23429907.28149414,49761903.479003906,2020-12-08,8,1,343,50,0,0,0,0,0,0,1,2020,12,277.9200134277344
2020-12-09,283.6600036621094,287.6300048828125,271.75,277.9200134277344,277.35009765625,25189700,5.228183595912858,288.2223675580367,267.3096331743852,283.3999938964844,285.5799865722656,279.70001220703125,287.5199890136719,286.010009765625,281.69000244140625,281.28899841308595,277.76600036621096,274.114599609375,235.65160049438475,281.2597409390904,281.2597409390904,281.2597409390904,281.2597409390904,281.2597409390904,2.2444258667748045,2.0842736923710157,8.576915677299025,11.106822166784797,1333.3333333333335,0.36111510599105257,50.0317874435624,-50.86233156536697,49.13766843463303,0.016579120444671743,-138039064.01367188,138291975.73547363,2020-12-09,9,2,344,50,0,0,0,0,0,0,1,2020,12,277.1199951171875
2020-12-10,275.5400085449219,278.7300109863281,271.8599853515625,277.1199951171875,276.55169677734375,20065100,5.221853097427148,288.2417057676082,267.3542933778996,277.9200134277344,283.3999938964844,285.5799865722656,281.8500061035156,283.6600036621094,280.74400024414064,281.44199829101564,277.7979995727539,274.41899963378904,236.0884504699707,279.8798256651228,279.8798256651228,279.8798256651228,279.8798256651228,279.8798256651228,1.8265282747984202,2.0327246088564968,8.454994959975211,10.384156977647592,1333.3333333333335,0.5551721033520391,49.3582760741767,-53.79817857654816,46.20182142345183,0.014886585270841392,-16052447.402954102,12841345.584106445,2020-12-10,10,3,345,50,0,0,0,0,0,0,1,2020,12,273.54998779296875
