Date,Open,High,Low,Close(t),Adj Close,Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,Close_forcast
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.69586944580078,146129200,3.176571621592146,123.12514374672433,110.41885726035575,111.19999694824219,116.5999984741211,115.05000305175781,115.75,115.05000305175781,114.64199981689453,115.83400039672851,116.77200050354004,117.37134948730468,90.5600747680664,114.78127400838054,114.78127400838054,114.78127400838054,114.78127400838054,114.78127400838054,-0.15785760743742117,0.4107469051488066,3.986810010225517,14.946101430320374,1333.3333333333335,-4.4652468151180456,49.0406010644149,-70.46885269183068,29.531147308169324,0.03056146510406606,602052705.355835,-214810102.3803711,2020-10-29,29,3,303,44,0,0,0,0,0,0,1,2020,10,108.86000061035156
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.38286590576172,190272600,3.54948824381163,123.66297718952755,109.46502421428103,115.31999969482422,111.19999694824219,116.5999984741211,115.04000091552734,112.37000274658203,113.40599975585937,114.81800079345703,116.56400070190429,117.18304946899414,90.71032478332519,112.80751620903756,112.80751620903756,112.80751620903756,112.80751620903756,112.80751620903756,-0.6970857353010445,0.18918037705883642,4.244894900503772,16.019803200693556,1333.3333333333333,-8.536377347735979,40.3621080778908,-93.54838988239419,6.451610117605812,0.03969281830244938,-1229160821.800232,-791533261.1343384,2020-10-30,30,4,304,44,0,0,0,0,0,0,1,2020,10,108.7699966430664
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.294921875,122866900,3.9545658132195465,124.0866321604967,108.26836890761852,108.86000061035156,115.31999969482422,111.19999694824219,115.05000305175781,111.05999755859375,112.14999847412109,114.09700012207031,116.17750053405761,116.87104934692383,90.85576225280762,111.46167635371384,111.46167635371384,111.46167635371384,111.46167635371384,111.46167635371384,-1.1187937219257549,-0.07241444273808184,4.1816881654929,17.099618203286887,1333.3333333333335,-6.216594675961574,40.255221141557804,-90.77022894498239,9.229771055017602,0.03963484852256695,-11058508.448028564,-949761549.4560242,2020-11-02,2,0,307,45,0,0,0,0,0,0,1,2020,11,110.44000244140625
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.92691802978516,107624400,4.10761104414425,124.25672256131097,107.82627838473397,108.7699966430664,108.86000061035156,115.31999969482422,116.5999984741211,109.11000061035156,110.91799926757812,113.39000015258789,116.04150047302247,116.56269943237305,91.01224975585937,111.12111838294464,111.12111838294464,111.12111838294464,111.12111838294464,111.12111838294464,-1.303222095374693,-0.31857597326540404,4.080138618445973,17.775898372759066,1333.3333333333335,-6.016508864179834,43.25782327962616,-78.07447638400026,21.925523615999744,0.039927465725277354,179733372.04284668,-292738499.3774414,2020-11-03,3,1,308,45,0,0,0,0,0,0,1,2020,11,114.94999694824219
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.33430480957031,138235500,4.109315198117851,124.25363062511754,107.81636983264615,110.44000244140625,108.7699966430664,108.86000061035156,111.19999694824219,109.66000366210938,111.66799926757812,113.1979995727539,116.03500022888184,116.36519943237305,91.1898747253418,112.39741123804383,112.39741123804383,112.39741123804383,112.39741123804383,112.39741123804383,-1.0730940843363896,-0.46947959547960116,4.1565568525915735,16.9607320941816,1333.3333333333335,-1.642855953809752,50.49384331705175,-46.38091740364742,53.619082596352584,0.03921053472072208,623441345.6497192,-17971289.978027344,2020-11-04,4,2,309,45,0,0,0,0,0,0,1,2020,11,119.02999877929688
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.32145690917969,126387100,4.1539744505013445,124.54594900781422,107.93005120580884,114.94999694824219,110.44000244140625,108.7699966430664,115.31999969482422,114.13999938964844,112.40999908447266,113.5259994506836,116.23800010681153,116.21534942626953,91.38598720550537,114.60827375179485,114.60827375179485,114.60827375179485,114.60827375179485,114.60827375179485,-0.5550951366372061,-0.4866027037111222,4.193231777287878,16.392909233179115,1333.3333333333333,2.8336922499325055,55.96479433265117,-10.61068359965359,89.3893164003464,0.038920156710721916,515659599.4216919,513131317.43774414,2020-11-05,5,3,310,45,0,0,0,0,0,0,1,2020,11,118.69000244140625
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.18930053710938,114457900,4.187595344278894,124.69919085640447,107.94880947928888,119.02999877929688,114.94999694824219,110.44000244140625,108.86000061035156,117.94999694824219,114.3759994506836,113.89099960327148,116.32400016784668,116.08894943237304,91.58154972076416,115.96884998166533,115.96884998166533,115.96884998166533,115.96884998166533,115.96884998166533,-0.17005184973437792,-0.42329253291577335,4.11300091425476,15.649257165079774,1333.3333333333333,3.1728107587195375,55.415213986145005,-7.560976214903243,92.43902378509675,0.020144363457502746,-38915266.84265137,196867727.7191162,2020-11-06,6,4,311,45,0,0,0,0,0,0,1,2020,11,116.31999969482422
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.86923217773438,154515300,3.732482151192593,123.38496437867913,108.45503577390876,118.69000244140625,119.02999877929688,114.94999694824219,108.7699966430664,118.31999969482422,115.88600006103516,114.01799926757812,115.92000007629395,115.9191993713379,91.7769622039795,116.08589988605164,116.08589988605164,116.08589988605164,116.08589988605164,116.08589988605164,-0.055501894199011303,-0.34973440517242094,4.243500478380257,15.639644961623047,1333.3333333333335,1.1038649364442605,51.61056832019085,-38.6502990910254,61.349700908974604,0.02560135820316174,-366201685.38894653,-1248483906.9259644,2020-11-09,9,0,314,46,0,0,0,0,0,0,1,2020,11,115.97000122070312
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.52660369873047,138023400,3.52846552523303,122.72043126408911,108.60656916315699,116.31999969482422,118.69000244140625,119.02999877929688,110.44000244140625,120.5,116.99199981689453,113.95499954223632,115.66350021362305,115.6577995300293,91.95969970703125,116.04726699760214,116.04726699760214,116.04726699760214,116.04726699760214,116.04726699760214,0.006957615982273069,-0.27839600094148215,4.1875360931011425,15.054034458900757,1333.3333333333335,-0.5403063993674015,51.05311382433045,-41.03611039168391,58.96388960831609,0.02661473436657389,-48307979.39300537,-708059662.9074097,2020-11-10,10,1,315,46,0,0,0,0,0,0,1,2020,11,119.48999786376953
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.97244262695312,112295000,3.4067013440777902,122.39190267289679,108.76509729658564,115.97000122070312,116.31999969482422,118.69000244140625,114.94999694824219,115.55000305175781,117.9,114.78399963378907,115.57849998474121,115.36399963378906,92.15172470092773,117.19484395299128,117.19484395299128,117.19484395299128,117.19484395299128,117.19484395299128,0.3366112935941885,-0.15539454203434802,4.149854660216407,14.999828328145218,1333.3333333333335,7.455036999134008,56.17947434594298,-17.04158358582628,82.95841641417371,0.023857975873352057,395278023.0331421,-190902014.04571533,2020-11-11,11,2,316,46,0,0,0,0,0,0,1,2020,11,119.20999908447266
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.69832611083984,103162300,3.3027075783035715,122.10891514134835,108.89808482813407,119.48999786376953,115.97000122070312,116.31999969482422,119.02999877929688,117.19000244140625,117.93600006103516,115.17299957275391,115.50349998474121,115.12019973754883,92.34293720245361,117.86656233015174,117.86656233015174,117.86656233015174,117.86656233015174,117.86656233015174,0.5687148558408808,-0.01057266245930226,3.9934364048061393,15.15755336461673,1333.3333333333335,3.3732218175014683,55.679921698762215,-18.95023262635309,81.04976737364692,0.018315028654506727,-28885318.069458008,-154743450.0,2020-11-12,12,3,317,46,0,0,0,0,0,0,1,2020,11,119.26000213623047
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.74729919433594,81581900,3.316564083999129,122.14862842739768,108.88237209140115,119.20999908447266,119.48999786376953,115.97000122070312,118.69000244140625,119.62000274658203,118.05,116.2129997253418,115.51550025939942,115.08779983520508,92.55234970092773,118.33104226551133,118.33104226551133,118.33104226551133,118.33104226551133,118.33104226551133,0.7480701425750453,0.14115589854756727,3.8367620489173637,15.072280347214084,1333.3333333333333,9.55355637292727,55.75558531668855,-18.609380151922224,81.39061984807778,0.01822622069748396,4079343.9682006836,19580104.14276123,2020-11-13,13,4,318,46,0,0,0,0,0,0,1,2020,11,120.30000305175781
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.76538848876953,91183000,3.4848161857171487,122.70113261557492,108.76186787270632,119.26000213623047,119.20999908447266,119.48999786376953,116.31999969482422,119.44000244140625,118.84600067138672,117.36600036621094,115.73150024414062,115.07459991455079,92.76802471160889,118.98736252759349,118.98736252759349,118.98736252759349,118.98736252759349,118.98736252759349,0.9630286864963153,0.3055304561373169,3.765564498129739,15.320154286933896,1333.3333333333335,10.600355580158412,57.385142190583935,-11.52007513940419,88.47992486059582,0.013954725637344926,94830403.48052979,393910532.17315674,2020-11-16,16,0,321,47,0,0,0,0,0,0,1,2020,11,119.38999938964844
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.87454986572266,74271000,3.559862213850115,122.94522453451175,108.70577567911128,120.30000305175781,119.26000213623047,119.20999908447266,115.97000122070312,118.91999816894531,119.53000030517578,118.26100006103516,115.82550010681152,115.20599990844727,92.96641220092773,119.12157481494515,119.12157481494515,119.12157481494515,119.12157481494515,119.12157481494515,1.0478759294971667,0.4539995508092869,3.618738397154233,15.550322945245147,1333.3333333333333,8.103944902564262,55.46033317363662,-17.723236527902163,82.27676347209784,0.014875861948035328,-67586881.98852539,139629276.00860596,2020-11-17,17,1,322,47,0,0,0,0,0,0,1,2020,11,118.02999877929688
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.54320526123047,76322100,3.5871210399006843,123.05774198824864,108.70925782864589,119.38999938964844,120.30000305175781,119.26000213623047,119.48999786376953,119.55000305175781,119.23800048828124,118.56900024414062,115.88349990844726,115.22019989013671,93.15474967956543,118.75771613639574,118.75771613639574,118.75771613639574,118.75771613639574,118.75771613639574,0.9939200064698213,0.5619836419413938,3.4902570612735175,15.400294170472295,1333.3333333333335,2.6794275013695743,52.61968732661232,-26.993862159134526,73.00613784086548,0.007731848514083003,-103798102.58331299,88533333.20846558,2020-11-18,18,2,323,47,0,0,0,0,0,0,1,2020,11,118.63999938964844
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.1403579711914,74113000,3.6392897809423945,123.30657943981447,108.7494203160449,118.02999877929688,119.38999938964844,120.30000305175781,119.20999908447266,118.61000061035156,119.1240005493164,118.53000030517578,116.02799987792969,115.3231999206543,93.34143718719483,118.71847722081331,118.71847722081331,118.71847722081331,118.71847722081331,118.71847722081331,0.9889811410323546,0.647383141759586,3.401667271182552,14.821455805539733,1333.3333333333335,-0.32764798256577893,53.7636041337186,-22.835711603650047,77.16428839634996,0.008449757879472298,45208975.23498535,214186524.76501465,2020-11-19,19,3,324,47,0,0,0,0,0,0,1,2020,11,117.33999633789062
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.86772155761719,73604300,3.642764030801047,123.42852771064994,108.85747158744576,118.63999938964844,118.02999877929688,119.38999938964844,119.26000213623047,117.58999633789062,118.73999938964843,118.39499969482422,116.14299964904785,115.4299998474121,93.52809967041016,118.25898359317242,118.25898359317242,118.25898359317242,118.25898359317242,118.25898359317242,0.8701372720618252,0.6919339678200338,3.2644050180651605,14.283963038102355,1333.3333333333335,-1.1374219190719819,50.940921193449476,-35.067899337980016,64.93210066201999,0.009466360362817323,-95685814.62249756,169289553.06625366,2020-11-20,20,4,325,47,0,0,0,0,0,0,1,2020,11,113.8499984741211
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.4512710571289,127959300,3.6714838401062875,123.4259671003786,108.74003173995344,117.33999633789062,118.63999938964844,118.02999877929688,120.30000305175781,118.63999938964844,117.44999847412109,118.1479995727539,116.08299942016602,115.3997998046875,93.69541217803955,116.789321886822,116.789321886822,116.789321886822,116.789321886822,116.789321886822,0.48870549644732364,0.6512882735454918,3.3076619986735087,13.950573462081012,1333.3333333333333,-2.123453599710618,44.22766517879142,-84.43983303971243,15.560166960287575,0.012496009021502778,-446577683.6494446,-153551745.7511902,2020-11-23,23,0,328,48,0,0,0,0,0,0,1,2020,11,115.16999816894531
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.74346923828125,113874200,3.674808383077315,123.36111617106185,108.6618826387526,113.8499984741211,117.33999633789062,118.63999938964844,119.38999938964844,117.18000030517578,116.60599822998047,118.06799926757813,116.01149940490723,115.39239974975585,93.87174968719482,116.24954731419645,116.24954731419645,116.24954731419645,116.24954731419645,116.24954731419645,0.2895927647530101,0.5789491717869955,3.30425772278472,13.98119268618983,1333.3333333333335,-0.6898362018944213,47.06892209913746,-72.55317646543195,27.44682353456805,0.01617064350123924,150313909.24835205,-162840140.75164795,2020-11-24,24,1,329,48,0,0,0,0,0,0,1,2020,11,116.02999877929688
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.58533477783203,76499200,3.4963398670032477,123.24567923046646,109.26031976245346,115.16999816894531,113.8499984741211,117.33999633789062,118.02999877929688,113.91000366210938,116.20599822998047,117.72199935913086,116.25299949645996,115.47039978027344,94.04289966583252,116.17636446922994,116.17636446922994,116.17636446922994,116.17636446922994,116.17636446922994,0.19889659613448885,0.5029386566564942,3.181096587661146,13.665082563188449,1333.3333333333335,-2.895639088066098,48.8955903011907,-63.4042352872426,36.5957647127574,0.017083105734095032,65789358.69140625,369491276.07421875,2020-11-25,25,2,330,48,0,0,0,0,0,0,1,2020,11,116.58999633789062
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.13355255126953,46691300,3.4900300897054644,123.2965595080242,109.33643914920235,116.02999877929688,115.16999816894531,113.8499984741211,118.63999938964844,115.55000305175781,115.7959976196289,117.45999908447266,116.31649932861328,115.59539978027344,94.21976215362548,116.31424175878351,116.31424175878351,116.31424175878351,116.31424175878351,116.31424175878351,0.17024388640797383,0.4363997026067901,3.058161051719111,13.089856116594122,1333.3333333333335,-2.197804518667505,50.10311065530736,-57.4468154181922,42.55318458180779,0.01704140228938888,26147014.00756836,59297794.260406494,2020-11-27,27,4,332,48,0,0,0,0,0,0,1,2020,11,119.05000305175781
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.54171752929688,169410200,3.0617053426167575,122.9494101359171,110.70258876545009,116.58999633789062,116.02999877929688,115.16999816894531,117.33999633789062,116.56999969482422,116.13799896240235,117.43899917602539,116.8259994506836,115.83959991455077,94.40882465362549,117.22616218977495,117.22616218977495,117.22616218977495,117.22616218977495,117.22616218977495,0.3420949327551597,0.41753874863646406,3.1525784682257814,12.917233839658653,1333.3333333333335,-0.17608509199318537,55.11988832707213,-23.095172138182843,76.90482786181715,0.0193443488130481,416750229.397583,1726290351.599121,2020-11-30,30,0,335,49,1,0,0,0,0,0,1,2020,11,122.72000122070312
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.13439178466797,127728200,2.697139778767615,122.91777923710066,112.1292201220302,119.05000305175781,116.58999633789062,116.02999877929688,113.8499984741211,116.97000122070312,117.91199951171875,117.68099899291992,117.52349967956543,116.09239990234374,94.623674659729,119.05744186675102,119.05744186675102,119.05744186675102,119.05744186675102,119.05744186675102,0.7656009348774404,0.48715118588465933,3.243108446848605,13.43697620324516,1333.3333333333335,2.011635999630136,61.36136556205166,-6.893379259275881,93.10662074072413,0.01071709298732511,468762260.12268066,1781808974.6932983,2020-12-01,1,1,336,49,0,1,0,0,0,0,1,2020,12,123.08000183105469
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.48680114746094,89004200,2.4162498187543613,122.98799928655657,113.32300001153914,122.72000122070312,119.05000305175781,116.58999633789062,115.16999816894531,121.01000213623047,119.49400024414062,118.04999923706055,118.15549964904785,116.31779998779297,94.8345496749878,120.39829518818559,120.39829518818559,120.39829518818559,120.39829518818559,120.39829518818559,1.117400832125199,0.6132011151327673,3.1886009404261046,13.919594112289776,1333.3333333333335,3.090713175534355,61.92079257758722,-3.584551604977056,96.41544839502293,0.01205452200185783,32041566.32385254,1125013033.6761475,2020-12-02,2,2,337,49,0,0,0,0,0,0,1,2020,12,122.94000244140625
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.34976196289062,78967600,2.516798410702214,123.58859674511048,113.52140310230162,123.08000183105469,122.72000122070312,119.05000305175781,116.02999877929688,122.0199966430664,120.8760009765625,118.54099960327149,118.55499992370605,116.63419998168945,95.04887470245362,121.24553093925914,121.24553093925914,121.24553093925914,121.24553093925914,121.24553093925914,1.3691255771521895,0.7643860075366518,3.0729865657402557,14.481000137005102,1333.3333333333333,4.159962478090457,61.54759369669654,-7.506668048457213,92.49333195154279,0.013630006066910134,-11055415.802001953,630951557.7819824,2020-12-03,3,3,338,49,0,0,0,0,0,0,1,2020,12,122.25
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.67430114746094,78260400,2.648338027201241,124.0126760391437,113.41932393033873,122.94000244140625,123.08000183105469,122.72000122070312,116.58999633789062,123.5199966430664,122.00800170898438,118.90199966430664,118.71599998474122,116.91479995727539,95.26881221771241,121.5803539595061,121.5803539595061,121.5803539595061,121.5803539595061,121.5803539595061,1.4957003185038644,0.9106488697300943,2.9549165109259405,14.699957695227125,1333.3333333333335,3.042819141034606,59.63972438508961,-13.672908360014619,86.32709163998538,0.015604455873045745,-53999867.06542969,251998583.53271484,2020-12-04,4,4,339,49,0,0,0,0,0,0,1,2020,12,123.75
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.1426773071289,86712000,2.877503425731183,124.72400671413327,113.21399301120853,122.25,122.94000244140625,123.08000183105469,119.05000305175781,122.5999984741211,122.94800109863282,119.54300003051758,118.9689998626709,117.14419998168945,95.51483722686767,122.30356930633741,122.30356930633741,122.30356930633741,122.30356930633741,122.30356930633741,1.6974816649360491,1.0680154287712853,2.9095653097758176,15.403247631881712,1333.3333333333333,5.462761089280434,62.370531017484524,-6.844736770041325,93.15526322995868,0.014436765194564804,130068000.0,438762508.30078125,2020-12-07,7,0,342,50,0,0,0,0,0,0,1,2020,12,124.37999725341797
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.7594223022461,82225500,3.046430233447444,125.46486020749548,113.2791392737057,123.75,122.25,122.94000244140625,122.72000122070312,122.30999755859375,123.28000030517578,120.59599990844727,119.37199974060059,117.33259994506835,95.77663722991943,122.99571195536427,122.99571195536427,122.99571195536427,122.99571195536427,122.99571195536427,1.8864841341805203,1.2317091698531324,2.836739717580614,16.17190796135679,1333.3333333333333,9.249010909464719,63.48792273478854,-4.842661530323901,95.1573384696761,0.006730123201798826,51801839.16091919,662737329.2541504,2020-12-08,8,1,343,50,0,0,0,0,0,0,1,2020,12,121.77999877929688
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.21419525146484,115089200,2.9812666686054907,125.62503295574126,113.69996628131929,124.37999725341797,123.75,122.25,123.08000183105469,124.37000274658203,123.01999969482422,121.25699996948242,119.66249961853028,117.48639999389648,96.01972473144531,122.59047423000848,122.59047423000848,122.59047423000848,122.59047423000848,122.59047423000848,1.805657311474306,1.346498798177367,2.9876866626278695,15.936305434085968,1333.3333333333335,5.739342463698933,56.08590365668301,-31.21255971885454,68.78744028114546,0.012500376516890564,-299231744.3878174,668667971.0205078,2020-12-09,9,2,344,50,0,0,0,0,0,0,1,2020,12,123.23999786376953
